,station_name,station_id,latitude,longitude
1279,E 149 St & Jackson Ave,7812.01,40.813135,-73.909235
1280,Prospect Ave & E 167 St,8008.03,40.826303,-73.898751
1281,Westchester Ave & Southern Blvd,8004.03,40.824956,-73.891677
1282,Columbus Ave & W 103 St,7595.17,40.7969347,-73.9643412291
1283,Broadway & W 160 St,8157.06,40.835775,-73.9434
1284,E 163 St & Tiffany St,7927.08,40.821075,-73.895069
1285,27 Ave & 9 St,7098.05,40.7739825,-73.9309134
1286,Steinway St & 21 Ave,7137.04,40.774798,-73.903787
1287,8 St & Astoria Blvd,7068.07,40.7725996921817,-73.93266275525093
1288,Greenwich Ave & 8 Ave,6072.06,40.7390169121,-74.0026376103
1289,57 St & 4 Ave,3093.07,40.642622,-74.016866
1290,E 149 St & Eagle Ave,7793.02,40.814046,-73.91186
1291,McKibbin St & Manhattan Ave,4996.08,40.70510918,-73.94407279
1292,Paul Ave & Mosholu Pkwy,8811.01,40.8802945,-73.8860653648
1293,Hanson Pl & Ashland Pl,4395.07,40.68506807308177,-73.97790759801863
1294,9 Ave & W 22 St,6266.06,40.7454973,-74.00197139
1295,Nelson Ave & W 172 St,8290.01,40.843965,-73.920999
1296,St Mary's St & Jackson Ave,7737.06,40.808891,-73.91081
1297,4 Ave & 3 St,4028.04,40.673746,-73.985649
1298,Duane St & Hudson St,5359.12,40.71703,-74.00925
1299,E 2 St & Avenue A,5553.1,40.72307749068673,-73.98583620786667
1300,Lincoln Ave & E 134 St,7712.06,40.808484,-73.928803
1301,19 St & 24 Ave,7186.15,40.7774552,-73.9225403
1302,Forsyth St & Canal St,5270.07,40.7158155,-73.99422366
1303,Avenue D & E 10 St,5575.13,40.72506551015475,-73.97515833377838
1304,Vernon Blvd & 41 Rd,6514.08,40.7552433,-73.9485678
1305,Cedar Ave & W Fordham Rd,8575.02,40.86156,-73.91219
1306,9 Ave & W 206 St,8594.02,40.86308937813274,-73.9175833761692
1307,Gerard Ave & E 146 St,7868.05,40.817755,-73.92965
1308,Amsterdam Ave & W 172 St,8242.04,40.842173,-73.935111
1309,5 Ave & W 126 St,7701.21,40.80722,-73.9418
1310,Longfellow Ave & E 165 St,7983.04,40.825322,-73.887729
1311,Menahan St & Onderdonk Ave,5034.03,40.70553,-73.9096
1312,Sedgwick Ave & W Tremont Ave,8428.03,40.853157,-73.918214
1313,Warren St & W Broadway,5288.09,40.71473993,-74.00910627
1314,Fairview Ave & Linden St,5066.03,40.70694,-73.90632
1315,Crotona Park North & Prospect Ave,8236.01,40.841092,-73.892317
1316,6 Ave & 21 St,3628.11,40.66016,-73.990974
1317,45 Rd & 11 St,6319.01,40.74708586,-73.94977234
1318,58 St & 2 Ave - Brooklyn Army Terminal Vaccination Site,3138.09,40.644512,-74.021506
1319,Knickerbocker Ave & Halsey St,4623.02,40.693,-73.90824
1320,18 St & 27 Ave,7062.07,40.772768286288304,-73.92743647098541
1321,W 218 St & Broadway,8715.06,40.87139,-73.914318
1322,Central Ave & Covert St,4550.05,40.68929,-73.90951
1323,Woodward Ave & Harman St,5074.08,40.70793,-73.91092
1324,E 155 St & Courtlandt Ave,7940.02,40.82057,-73.917579
1325,Edgecombe Ave & W 167 St,8187.04,40.838191,-73.936085
1326,Stanton St & Mangin St,5326.06,40.71782143,-73.97628939
1327,9 Ave & W 219 St,8696.05,40.871094,-73.911503
1328,E 156 St & Courtlandt Ave,7940.04,40.82123860172,-73.9173299074173
1329,Washington Ave & E 163 St,7995.04,40.824,-73.91089
1330,Clinton St & 4 Place,4119.04,40.6783563,-74.00014502
1331,E 170 St & Sheridan Ave,8194.07,40.838315,-73.912604
1332,Willis Ave & E 143 St,7798.02,40.812299,-73.92037
1333,Madison St & Montgomery St,5262.09,40.713126,-73.984844
1334,Washington Ave & E 167 St,8068.01,40.829896,-73.907618
1335,Jerome Ave & Ogden Ave,8081.01,40.829797,-73.931015
1336,E 138 St & Grand Concourse,7803.08,40.813224,-73.930605
1337,Grand Concourse & East Mount Eden Ave,8265.09,40.84301,-73.91172
1338,Riverside Dr & W 138 St,7942.21,40.823168,-73.955857
1339,47 Ave & 31 St,6151.03,40.743,-73.93561
1340,Pike St & E Broadway,5270.05,40.71406667,-73.99293911
1341,Margaret Corbin Plz & Ft Washington Ave,8532.03,40.859166,-73.933872
1342,Henry St & Remsen St,4645.04,40.69400964865994,-73.99465128779411
1343,Knickerbocker Ave & Cooper St,4582.05,40.69081,-73.90448
1344,2 Ave & E 29 St,6122.09,40.74172351097472,-73.97809267044067
1345,E 97 St & Madison Ave,7393.09,40.787801,-73.953559
1346,Rutgers St & Henry St,5230.02,40.71332151208186,-73.99009689688683
1347,E 134 St & Walnut Ave,7613.04,40.800425,-73.911034
1348,Knickerbocker Ave & Thames St,5018.06,40.70539,-73.92976
1349,W 120 St & Claremont Ave,7745.07,40.8109494,-73.9634
1350,3 Ave & 17 St,3779.02,40.666168,-73.995549
1351,23 Rd & 31 St,7082.14,40.77336750284339,-73.91382560133934
1352,Kingston Ave & Herkimer St,4205.06,40.67890679,-73.94142771
1353,South St & Gouverneur Ln,4953.04,40.70355377,-74.00670227
1354,Union St & Bedford Ave,3879.04,40.6691783,-73.9554162
1355,E 128 St & 3 Ave,7696.07,40.805631,-73.934077
1356,Halsey St & Evergreen Ave,4474.01,40.68858,-73.91227
1357,N 11 St & Kent Ave,5489.04,40.72248188638219,-73.95921930670738
1358,Centre St & Seneca Ave,4837.03,40.69969,-73.9022
1359,E 165 St & Fox St,7966.02,40.82394,-73.894025
1360,Division Ave & Marcy Ave,5084.03,40.70708701,-73.95796783
1361,Prospect Ave & Greenwood Ave,3312.07,40.651745,-73.975988
1362,W 171 St & St. Nicholas Ave,8262.07,40.842941,-73.938631
1363,35 St & 34 Ave,6679.11,40.7580583,-73.9242751
